ID;num_critic_for_reviews;color;duration;gross;genres;genres;genres;genres;genres;genres;genres;genres;budget;title_year;imdb_score;aspect_ratio;movie_facebook_likes
4647;62;Color;101;6643;Comedy;Fantasy;Thriller;;;;;;900000;2012;6.4;2.35;0
4648;116;Color;70;102797150;Animation;Drama;Family;;;;;;;1942;7.4;1.33;0
4649;73;Color;88;442638;Comedy;Romance;Sport;;;;;;850000;2007;7.3;;337
4650;238;Color;112;42919096;Action;Drama;Thriller;;;;;;15000000;2013;6.5;2.35;12000
4651;35;Color;107;819939;Comedy;Drama;Romance;;;;;;850000;2003;7.2;1.85;0
4652;2;Color;78;;Drama;;;;;;;;900000;2011;6.7;16.0;24
4653;6;Color;90;;Drama;;;;;;;;1000000;2013;7.1;;181
4654;115;Color;88;1243961;Comedy;;;;;;;;850000;2012;6.0;2.35;0
4655;193;Color;92;3094687;Comedy;Drama;Romance;;;;;;;2012;6.7;2.35;0
4656;16;Color;95;15278;Drama;Fantasy;Sci-Fi;;;;;;825000;2002;5.6;1.85;409
4657;68;Color;85;;Crime;Drama;Thriller;;;;;;500000;2006;7.0;2.35;933
4658;16;Color;86;;Action;Comedy;Drama;Sci-Fi;;;;;990000;2015;4.9;;549
4659;7;Color;90;;Mystery;Thriller;;;;;;;100000;2015;3.2;;312
4660;354;Color;123;7098492;Drama;Mystery;;;;;;;500000;2011;8.4;1.85;48000
4661;16;Color;93;;Thriller;;;;;;;;;2009;6.9;;33
4662;74;Color;88;4771000;Comedy;Drama;;;;;;;800000;1995;7.5;1.85;0
4663;11;Color;114;1001437;Drama;Romance;;;;;;;800000;1993;7.2;1.85;81
4664;59;Color;88;2073984;Drama;Romance;;;;;;;800000;2002;7.2;1.85;219
4665;71; Black and White;110;9950;Crime;Drama;Romance;;;;;;;1929;8.0;1.33;926
4666;5;Color;95;;Drama;;;;;;;;850000;2008;7.4;1.78;18
4667;25;Color;83;;Drama;;;;;;;;800000;2004;7.2;;83
4668;29;Color;104;144583;Drama;Thriller;;;;;;;800000;1999;6.5;1.85;130
4669;17;Color;94;;Crime;Drama;Romance;;;;;;800000;2003;7.2;;396
4670;13;Color;87;58163;Drama;;;;;;;;;2000;4.2;;4
4671;6;Color;93;35688;Comedy;;;;;;;;600000;2014;5.1;;0
4672;224;Color;91;41709;Comedy;Horror;;;;;;;800000;2009;6.4;1.85;23000
4673;33;Color;90;1310270;Action;Adventure;Drama;War;;;;;780000;2003;6.8;;1000
4674;1;Color;14;;Horror;Sci-Fi;Short;Thriller;;;;;;2012;6.2;;14
4675;100;Color;112;115000000;Comedy;Drama;Music;;;;;;777000;1973;7.5;2.35;0
4676;21;Color;75;;Documentary;War;;;;;;;750000;2006;7.7;1.78;274
4677;82;Color;86;5518918;Action;Adventure;Animation;Comedy;Fantasy;Sci-Fi;;;750000;2007;6.9;1.85;307
4678;271;Color;86;4007792;Comedy;Drama;Romance;;;;;;750000;2012;7.0;2.35;31000
4679;5;Color;89;7705974;Comedy;Documentary;;;;;;;;2011;7.5;1.85;614
4680;255;Color;95;26297;Crime;Horror;Thriller;;;;;;500000;2011;6.3;2.35;0
4681;292;Color;101;77501;Horror;;;;;;;;750000;2011;5.5;2.35;0
4682;178;Color;89;42638165;Drama;Fantasy;Horror;Mystery;Thriller;;;;16000000;2009;4.8;2.35;0
4683;120;Color;106;;Drama;;;;;;;;750000;1970;8.1;1.66;0
4684;31;Color;88;47329;Drama;;;;;;;;750000;2002;6.6;1.78;163
4685;114;Color;99;18378;Crime;Drama;Horror;Thriller;;;;;900000;2008;5.2;1.85;0
4686;233;Color;90;;Horror;;;;;;;;750000;2006;5.6;2.35;2000
4687;8;Color;95;;Horror;;;;;;;;750000;2009;3.1;1.85;128
4688;153; Black and White;85;;Thriller;Western;;;;;;;750000;1952;8.1;1.37;3000
4689;53;Color;170;7830611;Documentary;Drama;Sport;;;;;;700000;1994;8.3;1.33;0
4690;49;Color;86;3278611;Documentary;Music;;;;;;;;2005;7.1;1.33;903
4691;4;Color;;;Action;Adventure;Fantasy;Sci-Fi;;;;;;2014;8.1;;1000
4692;64;Color;97;1141829;Crime;Drama;;;;;;;700000;2001;7.2;1.85;420
4693;23;Color;104;;Drama;Mystery;Thriller;;;;;;1000000;2014;6.3;2.35;523
4694;8;Color;88;;Drama;Music;Romance;;;;;;;2009;4.0;;303
4695;446;Color;201;218051260;Action;Adventure;Drama;Romance;;;;;207000000;2005;7.2;2.35;0
4696;228;Color;108;32048809;Horror;;;;;;;;30000000;2005;5.3;1.85;0
4697;208;Color;106;2694973;Drama;;;;;;;;700000;2006;7.2;1.85;0
4698;2;Color;107;10508;Drama;;;;;;;;700000;1998;6.5;;102
4699;25;Color;84;2301777;Comedy;;;;;;;;650000;1997;6.5;;161
4700;8;Color;91;;Crime;Drama;Thriller;;;;;;750000;2015;4.9;2.35;158
4701;143; Black and White;90;169719;Fantasy;Horror;;;;;;;;2013;5.2;1.85;0
4702;21;Color;103;;Documentary;;;;;;;;400000;2009;7.4;;203
4703;1;Color;71;;Documentary;;;;;;;;650000;2014;7.4;;5
4704;34;Color;90;;Fantasy;Horror;Mystery;Thriller;;;;;650000;2012;5.4;2.35;1000
4705;5;Color;67;;Drama;Thriller;;;;;;;625000;2013;3.9;;0
4706;10;Color;94;;Comedy;Drama;;;;;;;700000;2015;5.3;;0
4707;66; Black and White;81;3000000;Comedy;Musical;Romance;;;;;;609000;1935;7.8;1.37;1000
4708;360; Black and White;81;140530114;Horror;;;;;;;;60000;1999;6.4;1.33;0
4709;53;Color;215;13300000;Documentary;History;Music;;;;;;600000;1970;8.1;2.2;0
4710;82;Color;83;;Comedy;;;;;;;;650000;1977;6.5;1.85;0
4711;15;Color;106;171988;Action;Crime;Drama;;;;;;600000;2000;5.6;1.85;12
4712;;Color;103;23616;Mystery;Thriller;;;;;;;600000;2007;5.6;1.78;11
4713;18;Color;90;13493;Drama;;;;;;;;600000;1998;6.6;1.85;51
4714;;Color;88;79043;Crime;Drama;;;;;;;;2013;6.3;;358
4715;22;Color;105;;Documentary;;;;;;;;400000;2015;7.7;;34
4716;15;Color;115;;Documentary;;;;;;;;750000;2002;7.0;;32
4717;;Color;90;;Action;Drama;Thriller;;;;;;600000;2014;8.0;;9
4718;18;Color;102;;Comedy;Drama;;;;;;;;2016;7.2;;36
4719;8;Color;98;;Thriller;;;;;;;;600000;2013;4.5;;128
4720;105; Black and White;87;515005;Comedy;Musical;;;;;;;560000;1964;7.7;1.75;0
4721;3;Color;80;2245;Documentary;;;;;;;;560000;2011;7.2;;88
4722;4;Color;88;;Drama;Romance;;;;;;;550000;1983;6.1;;7
4723;2;Color;83;;Comedy;;;;;;;;500000;2015;6.4;2.35;18
4724;50;Color;122;33451479;Drama;Romance;;;;;;;500000;2008;6.5;1.85;0
4725;19;Color;115;;Biography;Documentary;Drama;;;;;;550000;2013;7.0;1.85;126
4726;5;Color;86;39552600;Adventure;Family;Romance;;;;;;500000;1974;6.1;1.85;816
4727;235;Color;79;30500882;Adventure;Biography;Drama;Horror;Thriller;;;;500000;2003;5.7;1.85;0
4728;8;Color;87;;Comedy;;;;;;;;;2011;5.4;;244
4729;95;Color;97;17000000;Horror;Sci-Fi;;;;;;;500000;1977;5.9;1.85;0
4730;84;Color;105;8044906;Documentary;Family;Music;;;;;;;2005;7.5;1.85;588
4731;154;Color;89;5739376;Comedy;Drama;;;;;;;500000;2003;7.7;1.85;0
4732;20;Color;120;3773863;Drama;;;;;;;;1000000;2009;7.1;2.35;0
4733;88;Color;94;3117666;Documentary;;;;;;;;;2006;7.4;1.66;694
4734;70;Color;108;2047570;Biography;Documentary;Sport;;;;;;500000;1999;7.6;1.85;491
4735;5;Color;102;1250798;Comedy;Drama;Romance;;;;;;500000;2002;6.4;;43
4736;105;Color;83;1127331;Drama;;;;;;;;46000;2003;7.4;1.85;0
4737;29;Color;93;906666;Documentary;;;;;;;;500000;2011;6.8;16.0;287
4738;46;Color;86;1114943;Drama;Music;;;;;;;500000;2000;6.5;1.85;0
4739;3;Color;101;1111615;Comedy;Crime;Family;;;;;;500000;2003;6.0;;44
4740;54;Color;111;985341;Drama;;;;;;;;500000;1999;7.3;1.85;180
4741;126;Color;90;603943;Crime;Drama;;;;;;;500000;2004;7.3;1.85;1000
4742;17; Black and White;86;334041;Crime;Drama;Romance;;;;;;500000;1997;6.5;1.85;51
4743;25;Color;98;295468;Comedy;Romance;;;;;;;500000;2001;6.0;1.85;139
4744;11;Color;91;243347;Crime;Drama;Thriller;;;;;;500000;2002;5.3;1.85;86
4745;81;Color;91;154077;Comedy;Drama;;;;;;;500000;2005;6.6;1.85;238
4746;155;Color;90;342936;Comedy;Drama;Romance;;;;;;;2013;6.1;2.35;0
4747;39;Color;88;151389;Documentary;;;;;;;;500000;2012;7.1;;590
4748;153; Black and White;202;269061;Action;Adventure;Drama;;;;;;2000000;1954;8.7;1.37;11000
4749;26;Color;89;133778;Documentary;Sport;;;;;;;500000;2012;8.4;;0
4750;10; Black and White;97;;Comedy;Music;Romance;;;;;;500000;1991;5.8;1.85;344
4751;35;Color;84;52850;Comedy;;;;;;;;500000;2007;6.2;1.85;155
4752;230;Color;82;98017;Comedy;Fantasy;Horror;;;;;;500000;2010;5.8;1.85;46000
4753;165;Color;94;177343675;Adventure;Animation;Comedy;Family;Fantasy;Sci-Fi;;;135000000;2015;6.7;1.85;26000
4754;9;Color;100;31937;Comedy;Romance;;;;;;;500000;2007;5.7;1.85;60
4755;17;Color;112;13134;Drama;Sport;;;;;;;500000;2002;6.1;2.35;183
4756;344;Color;94;237301;Drama;Sci-Fi;Thriller;;;;;;500000;2010;6.4;2.35;19000
4757;2;Color;87;;Drama;;;;;;;;;2005;5.0;1.85;29
4758;28;Color;91;12055;Comedy;;;;;;;;500000;2007;6.5;;339
4759;29;Color;87;1332;Comedy;Horror;;;;;;;500000;2012;4.6;2.35;898
4760;11;Color;98;;Comedy;Crime;;;;;;;3000000;2006;7.7;2.35;23
4761;48;Color;95;;Biography;Documentary;Music;;;;;;500000;2006;7.3;1.85;808
4762;24;Color;87;;Drama;;;;;;;;100000;2000;6.6;1.85;22
4763;166;Color;102;316842;Drama;Thriller;;;;;;;;2014;6.4;2.35;0
4764;;Color;127;;Thriller;;;;;;;;500000;2005;5.8;1.33;0
4765;9;Color;96;;Documentary;;;;;;;;500000;2014;7.2;1.33;16
4766;48;Color;103;;Drama;Romance;;;;;;;;2012;7.2;2.35;0
4767;64;Color;104;;Comedy;Horror;;;;;;;500000;2012;3.5;2.35;0
4768;;Color;90;;History;;;;;;;;;2015;7.5;;337
4769;1;Color;122;;Action;Mystery;Thriller;;;;;;;2015;2.2;;353
4770;111;Color;93;37188667;Comedy;Drama;;;;;;;12000000;2002;3.3;1.85;0
4771;26;Color;90;;Mystery;Thriller;;;;;;;500000;2011;6.6;;701
4772;1;Color;101;;Crime;Drama;;;;;;;500000;2012;6.9;16.0;126
4773;3;Color;94;;Action;Romance;Sport;;;;;;150000;2016;4.0;;381
4774;10;Color;97;;Horror;Musical;;;;;;;500000;2016;7.4;1.78;707
4775;1;Color;90;;Comedy;Mystery;Thriller;;;;;;;2014;8.3;;70
4776;1;Color;108;;Family;;;;;;;;500000;2016;5.7;;0
4777;10;Color;82;21199;Action;Biography;Documentary;Sport;;;;;500000;2014;6.8;;44
4778;1;Color;84;;Family;;;;;;;;500000;2016;5.2;16.0;9
4779;525;Color;130;234903076;Adventure;Family;Fantasy;;;;;;215000000;2013;6.4;2.35;60000
4780;96;Color;91;;Action;Comedy;Horror;Sci-Fi;;;;;475000;1984;6.2;1.85;0
4781;8;Color;91;2712293;Crime;Drama;;;;;;;450000;1991;5.9;1.85;123
4782;92;Color;107;768045;Drama;History;War;;;;;;2000000;2002;7.7;1.85;0
4783;1;Color;82;;Action;;;;;;;;500000;2015;4.3;;62
4784;365;Color;84;379122;Comedy;Drama;Romance;;;;;;450000;2005;7.1;2.39;0
4785;88;Color;103;23000;Comedy;Horror;Musical;;;;;;500000;2006;6.2;1.85;0
4786;3;Color;86;;Comedy;Romance;;;;;;;450000;2013;6.8;;31
4787;65; Black and White;89;2300000;Comedy;Musical;Romance;;;;;;439000;1933;7.7;1.37;439
4788;;Color;52;;Documentary;;;;;;;;450000;2014;8.2;;460
4789;71;Color;98;2938208;Comedy;Drama;Romance;;;;;;225000;1990;7.5;1.66;865
4790;34;Color;133;9910;Comedy;Drama;Music;Romance;;;;;25000000;2004;7.6;1.85;0
4791;15;Color;81;;Drama;Horror;Mystery;Thriller;;;;;;2013;4.1;16.0;61
4792;220;Color;92;44540956;Comedy;;;;;;;;400000;2004;6.9;1.85;0
4793;279;Color;90;258113;Crime;Drama;Thriller;;;;;;1066167;2013;7.1;2.35;0
4794;409;Color;84;107917283;Horror;;;;;;;;15000;2007;6.3;1.85;12000
4795;86; Black and White;91;1293295;Documentary;Sport;;;;;;;;2001;7.7;1.37;0
4796;131;Color;91;1229197;Adventure;Comedy;Fantasy;;;;;;229575;1975;8.3;1.66;14000
4797;69;Color;90;1689999;Drama;;;;;;;;400000;2006;7.1;2.35;426
4798;8;Color;96;11798;Comedy;Fantasy;Horror;Musical;;;;;100000;2003;4.7;1.78;39
4799;75;Color;60;;Drama;Fantasy;Sci-Fi;Thriller;;;;;;;7.7;16.0;0
4800;72;Color;88;592014;Biography;Documentary;;;;;;;218;2003;7.2;1.37;754
4801;4;Color;92;425899;Documentary;;;;;;;;400000;2010;5.1;1.78;638
4802;9;Color;97;;Comedy;Horror;;;;;;;500000;2014;5.4;;194
4803;203; Black and White;82;126387;Horror;;;;;;;;400000;1981;6.9;2.35;2000
4804;11;Color;22;;Animation;Comedy;Drama;;;;;;;;8.2;1.33;526
4805;148;Color;101;80276912;Comedy;Romance;;;;;;;35000000;2008;6.1;2.35;0
4806;80;Color;80;;Horror;Thriller;;;;;;;500000;2005;6.1;1.85;166
4807;46;Color;97;;Comedy;Drama;Romance;;;;;;650000;1985;6.9;1.66;0
4808;8; Black and White;84;25918;Drama;Horror;Mystery;Thriller;;;;;;2002;5.8;1.78;7
4809;10;Color;97;;Drama;Thriller;;;;;;;900000;2004;6.0;1.78;12
4810;76;Color;91;;Drama;;;;;;;;400000;1972;8.2;1.66;0
4811;69; Black and White;123;;Drama;History;War;;;;;;385907;1916;8.0;1.33;691
4812;43;Color;86;617172;Documentary;;;;;;;;375000;1997;7.0;;672
4813;36; Black and White;100;2808000;Musical;Romance;;;;;;;379000;1929;6.3;1.37;167
4814;304;Color;96;;Fantasy;Horror;;;;;;;375000;1981;7.6;1.37;12000
4815;279;Color;89;12843;Horror;Thriller;;;;;;;6000000;2012;6.1;2.35;0
4816;23;Color;84;34151;Documentary;History;;;;;;;450000;2015;7.2;1.78;111
4817;110;Color;88;1523883;Documentary;Sport;;;;;;;1750211;2005;7.8;1.85;0
4818;40;Color;90;4000000;Action;Drama;;;;;;;350000;1987;4.7;1.85;583
4819;45;Color;90;84689;Documentary;;;;;;;;;2005;7.5;;70
4820;23;Color;43;;Action;Adventure;Drama;Sci-Fi;;;;;;;6.7;16.0;17000
4821;4;Color;98;;Family;Sci-Fi;;;;;;;350000;2015;3.4;2.35;240
4822;318;Color;101;47000000;Horror;Thriller;;;;;;;300000;1978;7.9;2.35;12000
4823;177; Black and White;96;;Crime;Drama;;;;;;;350000;1957;8.9;1.66;40000
4824;51;Color;83;246574;Animation;Drama;;;;;;;;2009;6.9;1.85;675
4825;124; Black and White;65;;Comedy;Romance;;;;;;;325000;1934;8.2;1.37;0
4826;211;Color;94;110197;Drama;Thriller;;;;;;;;2009;7.3;2.35;13000
4827;26;Color;112;7707563;Biography;Documentary;Music;;;;;;;2003;8.0;1.85;0
4828;64;Color;102;1281176;Comedy;Drama;;;;;;;312000;1999;6.7;1.85;121
4829;56;Color;98;16115878;Action;Fantasy;Horror;Mystery;Thriller;;;;8000000;1995;6.6;2.35;0
4830;29;Color;91;1652472;Comedy;Romance;;;;;;;300000;1996;6.9;1.66;166
4831;131;Color;80;2360184;Comedy;Drama;;;;;;;300000;2003;7.1;1.85;0
4832;4;Color;114;;Drama;;;;;;;;;1998;5.6;1.33;29
4833;88;Color;76;255352;Drama;;;;;;;;300000;2006;6.7;1.66;594
4834;189;Color;80;856942;Drama;;;;;;;;200000;2008;7.1;1.85;0
4835;20;Color;88;;Drama;;;;;;;;300000;2010;5.2;;92
4836;96;Color;110;;Crime;Drama;Romance;;;;;;300000;1965;7.7;2.35;2000
4837;27;Color;104;32631;Documentary;;;;;;;;;2005;7.5;;50
4838;15;Color;102;16892;Documentary;;;;;;;;300000;2001;7.6;1.85;379
4839;24; Black and White;95;12438;Drama;Romance;;;;;;;160000;1964;8.1;;363
4840;16;Color;94;40542;Drama;Romance;;;;;;;300000;1997;5.5;;26
4841;13;Color;109;5199;Drama;Sport;;;;;;;200000;2004;6.6;2.35;30
4842;8;Color;90;;Action;Thriller;;;;;;;350000;2009;3.2;;53
4843;156;Color;133;24343673;Drama;Fantasy;Musical;Romance;;;;;45000000;2007;7.4;2.35;14000
4844;4;Color;110;1711;Drama;Music;;;;;;;;2015;6.6;;175
4845;164;Color;80;;Action;Comedy;Sci-Fi;Sport;;;;;300000;1975;6.2;1.85;0
4846;10;Color;95;2468;Thriller;;;;;;;;300000;2014;4.8;1.85;261
4847;1;;94;;Horror;;;;;;;;;1990;4.5;;4
4848;8;Color;98;;Comedy;Drama;Romance;;;;;;300000;2010;7.2;;7
4849;9;Color;98;;Drama;Musical;Romance;;;;;;500000;2015;4.3;1.78;114
4850;78;Color;96;;Horror;Mystery;;;;;;;250000;1981;4.5;1.85;249
4851;131;Color;97;;Comedy;Crime;Drama;Horror;Mystery;Thriller;;;300000;2011;6.4;1.85;0
4852;286;Color;90;318622;Biography;Crime;Drama;Thriller;;;;;270000;2012;6.4;2.35;0
4853;147;Color;113;12006514;Comedy;Drama;Romance;;;;;;250000;1997;7.3;1.85;0
4854;71;Color;91;4186931;Comedy;Drama;Romance;;;;;;250000;2001;6.9;1.85;169
4855;;Color;90;;Action;Adventure;Mystery;Romance;Thriller;;;;290000;2010;4.3;1.85;16
4856;51;Color;98;3799339;Crime;Drama;Romance;;;;;;250000;2002;7.2;1.85;661
4857;23;Color;94;1977544;Comedy;Drama;Romance;;;;;;250000;1995;6.5;1.85;423
4858;59;Color;96;1050600;Comedy;Drama;;;;;;;250000;2000;6.6;1.85;170
4859;9;Color;100;902835;Comedy;Drama;Romance;;;;;;250000;2001;6.7;1.85;133
4860;;Color;90;;Action;Crime;Drama;;;;;;300000;2014;4.3;;17
4861;99;Color;90;489220;Mystery;Sci-Fi;Thriller;;;;;;365000;1997;7.3;1.85;11000
4862;21;Color;76;212285;Comedy;Romance;;;;;;;250000;1996;6.4;;46
4863;19;Color;75;203134;Animation;Comedy;Drama;Fantasy;Sci-Fi;;;;250000;1997;7.0;1.85;178
4864;43;Color;78;191309;Drama;Mystery;Thriller;;;;;;150000;2004;5.5;1.85;98
4865;206;Color;90;3388210;Drama;Romance;;;;;;;250000;2011;6.7;1.78;12000
4866;;Color;96;;Horror;;;;;;;;300000;2015;4.3;16.0;85
4867;29;Color;92;177840;Comedy;Music;;;;;;;250000;1999;6.1;;93
4868;27;Color;75;47111;Comedy;Drama;;;;;;;;2005;6.8;1.85;62
4869;162;Color;99;49494;Drama;Thriller;;;;;;;250000;2013;3.9;2.35;0
4870;11;Color;58;;Crime;Drama;;;;;;;;;8.5;16.0;10000
4871;26;Color;86;;Drama;;;;;;;;;2004;6.9;;122
4872;85;Color;92;45661;Drama;Thriller;;;;;;;;2007;7.3;2.35;773
4873;77;Color;101;;Mystery;Thriller;;;;;;;;2009;6.9;2.35;14000
4874;8; Black and White;81;18195;Sci-Fi;;;;;;;;250000;1997;6.3;1.85;67
4875;5;Color;93;;Drama;Musical;;;;;;;;2008;2.5;1.85;777
4876;3;Color;95;;Drama;;;;;;;;250000;2010;5.7;1.78;141
4877;66;Color;107;;Action;Drama;Fantasy;Sci-Fi;;;;;;2009;7.0;1.78;11000
4878;4;Color;98;;Drama;Family;;;;;;;250000;2010;6.2;;0
4879;;Color;35;;Comedy;Short;;;;;;;;2007;6.9;;0
4880;15;Color;108;;Crime;Drama;;;;;;;;1982;4.5;1.85;76
4881;1;Color;66;;Documentary;;;;;;;;250000;2013;7.8;;53
4882;12;Color;95;;Horror;Thriller;;;;;;;250000;2012;4.4;;519
4883;;Color;99;;Fantasy;Romance;;;;;;;;1998;7.4;1.33;515
4884;1;Color;108;;Family;;;;;;;;250000;2014;6.6;;71
4885;6;Color;90;;Documentary;;;;;;;;250000;2014;8.0;;199
4886;48; Black and White;151;;Drama;Romance;War;;;;;;245000;1925;8.3;1.33;226
4887;2;Color;83;;Comedy;;;;;;;;240000;2006;6.5;;72
4888;17;Color;108;;Comedy;Music;Romance;;;;;;250000;2013;7.1;1.85;231
4889;225;Color;92;104792;Action;Biography;Crime;Drama;;;;;;2008;7.1;1.85;22000
4890;5;Color;105;;Adventure;Drama;Fantasy;Thriller;Western;;;;250000;2015;4.0;;244
4891;22;Color;86;111300;Documentary;;;;;;;;225000;2012;7.5;2.35;801
4892;38;Color;106;1027119;Drama;;;;;;;;225000;2000;7.0;1.85;72
4893;21;Color;93;;Comedy;Drama;;;;;;;100000;1969;4.0;1.37;17
4894;67; Black and White;80;5000000;Adventure;Horror;Sci-Fi;;;;;;210000;1953;6.7;1.37;465
4895;69;Color;127;;Adventure;Drama;Family;Fantasy;Sci-Fi;;;;5000000;1954;7.2;1.37;0
4896;208;Color;93;;Action;Adventure;Sci-Fi;Thriller;;;;;200000;1979;7.0;2.35;10000
4897;77;Color;96;4505922;Comedy;Drama;;;;;;;200000;1996;7.4;1.85;0
4898;122;Color;99;3500000;Action;Drama;Western;;;;;;200000;1964;8.0;2.35;0
4899;35; Black and White;66;;Comedy;Drama;History;Musical;Romance;;;;200000;1933;6.5;1.37;328
4900;15;Color;85;381225;Documentary;;;;;;;;200000;2004;7.2;1.78;30
4901;25;Color;101;2428241;Drama;;;;;;;;200000;2010;6.4;;0
4902;37;Color;97;78030;Drama;;;;;;;;200000;2012;6.5;2.35;569
4903;76;Color;119;59774;Comedy;Drama;Romance;;;;;;;2010;6.8;2.35;2000
4904;12;Color;103;174682;Drama;Music;;;;;;;200000;2002;6.9;;96
4905;7;Color;86;215185;Documentary;History;Music;;;;;;200000;2008;7.5;;26
4906;450;Color;106;32154410;Crime;Drama;Thriller;;;;;;30000000;2013;7.1;1.85;29000
4907;60;Color;90;;Crime;Horror;Mystery;Thriller;;;;;200000;2003;5.1;1.33;198
4908;4;Color;95;;Comedy;Drama;;;;;;;250000;2015;6.2;;47
4909;42;Color;94;;Horror;Sci-Fi;Thriller;;;;;;13000000;2010;3.9;2.35;0
4910;93;Color;84;140016;Comedy;Drama;Horror;Romance;;;;;;2008;6.0;1.85;443
4911;1;Color;89;;Comedy;Horror;Mystery;Thriller;;;;;;2014;6.8;;267
4912;16;Color;59;;Documentary;;;;;;;;150000;2004;7.4;1.37;44
4913;54; Black and White;126;;Drama;Fantasy;;;;;;;;1955;8.1;1.37;863
4914;38;Color;86;15542;Comedy;Drama;Romance;;;;;;;2008;6.5;1.85;0
4915;66;Color;87;;Drama;Romance;Sci-Fi;;;;;;200000;2007;8.0;1.78;46000
4916;11;Color;106;1111;Crime;Documentary;;;;;;;200000;2006;7.7;1.66;246
4917;6;Color;86;;Drama;Family;;;;;;;200000;2004;7.2;1.33;90
4918;25; Black and White;89;;Drama;Music;Mystery;Romance;Sci-Fi;;;;2500000;2008;5.4;1.78;83
4919;13;Color;105;;Comedy;Drama;Music;;;;;;200000;2012;6.7;;38
4920;18;Color;93;;Drama;Sci-Fi;Thriller;;;;;;;2014;6.3;;142
4921;3;Color;94;;Drama;;;;;;;;200000;2012;8.1;1.78;66
4922;46;Color;89;925402;Drama;Family;;;;;;;180000;1997;8.5;1.85;0
4923;143;Color;97;469947;Drama;Romance;;;;;;;120000;2011;7.7;1.85;0
4924;26; Black and White;88;7137502;Comedy;Romance;;;;;;;175000;1986;6.5;1.85;406
4925;;Color;78;;Documentary;;;;;;;;180000;2014;8.7;;88
4926;5;Color;104;;Drama;;;;;;;;168000;2015;6.5;;34
4927;242;Color;92;1316074;Drama;Romance;Sci-Fi;;;;;;100000;2011;7.0;1.85;21000
4928;48;Color;108;;Thriller;;;;;;;;;2014;5.8;;0
4929;38;Color;97;15180000;Crime;Drama;Thriller;;;;;;500000;1971;5.5;1.37;566
4930;;Color;109;;Drama;;;;;;;;200000;2014;7.0;;65
4931;91;Color;78;2882062;Comedy;Drama;Romance;;;;;;150000;2000;6.3;1.85;132
4932;232;Color;85;9437933;Drama;Music;Romance;;;;;;180000;2007;7.9;1.85;26000
4933;18; Black and White;88;110720;Comedy;;;;;;;;1200000;1999;7.3;;73
4934;29;Color;93;155984;Documentary;;;;;;;;160000;2009;7.4;1.85;0
4935;44;Color;86;;Horror;;;;;;;;;2012;5.4;2.35;0
4936;2;Color;98;;Action;Drama;Sport;;;;;;;2015;7.1;;197
4937;277;Color;88;30859000;Horror;Thriller;;;;;;;83532;1974;7.5;1.85;0
4938;43;Color;25;;Animation;Comedy;Family;;;;;;150000;1965;8.4;1.33;0
4939;5;Color;72;4914;Adventure;Documentary;;;;;;;150000;2015;7.0;;215
4940;16; Black and White;66;;Documentary;;;;;;;;150000;2013;5.3;;207
4941;18;Color;80;5858;Documentary;;;;;;;;150000;2014;7.1;;116
4942;40;Color;91;6706368;Documentary;;;;;;;;160000;1989;7.5;1.66;667
4943;130;Color;93;;Fantasy;Horror;Thriller;;;;;;18000000;1982;6.1;1.85;0
4944;3;Color;89;;Drama;;;;;;;;125000;2014;7.2;;72
4945;136;Color;85;405614;Drama;Mystery;Sci-Fi;Thriller;;;;;;2011;6.7;1.85;0
4946;;Color;62;;Documentary;Family;;;;;;;125000;2013;8.2;;54
4947;12;Color;90;;Documentary;War;;;;;;;120000;2005;6.6;1.66;14
4948;171;Color;90;1573712;Comedy;Drama;;;;;;;125000;2011;6.7;;3000
4949;;Color;;;Romance;;;;;;;;125000;2015;5.1;;0
4950;8;Color;88;;Comedy;;;;;;;;120000;2007;7.0;1.78;377
4951;8;Color;88;;Comedy;;;;;;;;120000;2007;7.0;1.78;377
4952;284; Black and White;96;;Drama;Horror;Mystery;;;;;;114000;1968;8.0;1.85;0
4953;36; Black and White;94;;Drama;;;;;;;;120000;1964;7.4;1.37;187
4954;21;Color;120;;Biography;Drama;;;;;;;10000000;2016;5.4;2.35;0
4955;1;Color;77;;Comedy;;;;;;;;103000;2003;5.7;;0
4956;31;Color;111;10174663;Drama;Sport;;;;;;;100000;2006;6.7;1.85;0
4957;159;Color;81;22757819;Horror;Thriller;;;;;;;100000;2015;4.2;1.85;0
4958;152; Black and White;89;;Fantasy;Horror;Sci-Fi;;;;;;20000;1977;7.4;1.37;0
4959;1; Black and White;110;3000000;Crime;Drama;;;;;;;100000;1920;4.8;1.33;0
4960;21;Color;81;5228617;Comedy;;;;;;;;100000;1987;7.0;1.85;471
4961;57;Color;100;2643689;Comedy;Drama;;;;;;;;1998;7.3;1.85;0
4962;23;Color;99;;Crime;Drama;Sport;;;;;;100000;1979;5.8;1.85;157
4963;88; Black and White;90;110536;Comedy;Horror;Sci-Fi;;;;;;40000;2001;7.0;1.85;0
4964;2;Color;82;;Family;;;;;;;;20000;2014;3.2;1.85;178
4965;193;Color;88;59379;Comedy;Crime;Drama;Horror;Thriller;;;;200000;2013;6.8;2.35;0
4966;50;Color;103;;Documentary;;;;;;;;100000;2012;7.7;16.0;0
4967;61;Color;80;;Thriller;;;;;;;;1800000;2007;5.6;1.85;246
4968;1; Black and White;68;;Crime;Drama;;;;;;;;1948;7.1;1.37;10
